#Tax ID,Gene ID,Interaction short phrase,product accession.version,product name,PubMed ID (PMID) list,last update timestamp,GeneRIF text
9606,79861,enhanced by,NP_079079.1,tubulin alpha chain-like 3 isoform 1,18187620,2016-07-26 14:53,"Knockdown of tubulin, alpha-like 3 (TUBAL3) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,79879,enhanced by,NP_079097.1,coiled-coil domain-containing protein 134 isoform 1 precursor,18187620,2016-07-26 14:53,Knockdown of coiled-coil domain containing 134 (CCDC134) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,79902,enhanced by,NP_079120.1,nuclear pore complex protein Nup85 isoform 1,18187620,2016-07-26 14:53,Knockdown of nucleoporin 85kDa (NUP85) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,79962,enhanced by,NP_079178.2,dnaJ homolog subfamily C member 22,19460752,2016-07-26 14:53,"Knockdown of DnaJ (Hsp40) homolog, subfamily C, member 22 (DNAJC22) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,80010,enhanced by,NP_079221.2,recQ-mediated genome instability protein 1,18854154,2016-07-26 14:53,"Knockdown of RecQ mediated genome instability 1, homolog (S. cerevisiae, RMI1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,80010,inhibited by,NP_079221.2,recQ-mediated genome instability protein 1,22082156,2016-07-26 14:53,Knockdown of RMI1 by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,80032,inhibited by,NP_079243.1,zinc finger protein 556 isoform 1,22082156,2016-07-26 14:53,Knockdown of zinc finger protein 556 (ZNF556) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,80131,enhanced by,NP_079337.2,volume-regulated anion channel subunit LRRC8E isoform 1,18854154,2016-07-26 14:53,"Knockdown of leucine rich repeat containing 8 family, member E (LRRC8E) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,80198,enhanced by,NP_079404.3,crossover junction endonuclease MUS81 isoform 2,18854154,2016-07-26 14:53,"Knockdown of MUS81 endonuclease homolog (S. cerevisiae, MUS81) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,80223,enhanced by,NP_079427.4,rab11 family-interacting protein 1 isoform 1,23592992,2016-07-26 14:53,Knockdown of RAB11-FIP1C by shRNA inhibits HIV-1 infectivity in TZM-bl cells
9606,80258,enhanced by,NP_079460.2,EF-hand domain-containing family member C2,18187620,2016-07-26 14:53,Knockdown of EF-hand domain (C-terminal) containing 2 (EFHC2) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,80264,inhibited by,NP_079465.3,zinc finger protein 430 isoform 1,22082156,2016-07-26 14:53,Knockdown of zinc finger protein 430 (ZNF430) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,80306,enhanced by,NP_079481.2,mediator of RNA polymerase II transcription subunit 28,"18187620,25100719",2016-07-26 14:53,Knockdown of mediator complex subunit 28 (MED28) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,80306,enhanced by,NP_079481.2,mediator of RNA polymerase II transcription subunit 28,18976975,2016-07-26 14:53,Knockdown of mediator complex subunit 28 (MED28) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,80319,enhanced by,NP_079488.2,CXXC-type zinc finger protein 4,19460752,2016-07-26 14:53,Knockdown of CXXC finger protein 4 (CXXC4; IDAX) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,80325,enhanced by,NP_115937.1,ankyrin repeat and BTB/POZ domain-containing protein 1 isoform 1,18976975,2016-07-26 14:53,Knockdown of ankyrin repeat and BTB domain containing 1 (ABTB1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,80345,enhanced by,NP_079507.1,zinc finger and SCAN domain-containing protein 16 isoform a,18976975,2016-07-26 14:53,Knockdown of zinc finger and SCAN domain containing 16 (ZSCAN16) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,80347,enhanced by,NP_079509.5,bifunctional coenzyme A synthase isoform a precursor,18854154,2016-07-26 14:53,Knockdown of CoA synthase (COASY) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,80762,enhanced by,NP_085048.1,NEDD4 family-interacting protein 1,18854154,2016-07-26 14:53,Knockdown of Nedd4 family interacting protein 1 (NDFIP1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,80816,enhanced by,NP_085135.1,putative Polycomb group protein ASXL3,18976975,2016-07-26 14:53,Knockdown of additional sex combs like 3 (ASXL3) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,80818,enhanced by,NP_085137.1,zinc finger protein 436 isoform 1,18187620,2016-07-26 14:53,Knockdown of zinc finger protein 436 (ZNF436) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,80824,enhanced by,NP_085143.1,dual specificity protein phosphatase 16,18854154,2016-07-26 14:53,Knockdown of dual specificity phosphatase 16 (DUSP16) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,80830,inhibited by,NP_085144.1,apolipoprotein L6,25980612,2016-07-26 14:53,Infectious wild type HIV-1 production is restricted by 293T cells over-expressing APOL6
9606,80853,enhanced by,NP_085150.1,lysine-specific demethylase 7A,18187620,2016-07-26 14:53,Knockdown of jumonji C domain containing histone demethylase 1 homolog D (JHDM1D) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,81494,enhanced by,NP_110414.1,complement factor H-related protein 5 precursor,18976975,2016-07-26 14:53,Knockdown of complement factor H-related 5 (CFHR5) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,81539,downregulates,NP_001070952.1,sodium-coupled neutral amino acid symporter 1 isoform 1,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of SLC38A1
9606,81603,enhanced by,NP_112174.2,E3 ubiquitin-protein ligase TRIM8 isoform 1,18854154,2016-07-26 14:53,Knockdown of tripartite motif containing 8 (TRIM8) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,81615,enhanced by,NP_112185.1,transmembrane protein 163,18187620,2016-07-26 14:53,Knockdown of transmembrane protein 163 (TMEM163) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,81671,enhanced by,NP_112200.2,vacuole membrane protein 1 isoform 1,22404213,2016-07-26 14:53,Knockdown of vacuole membrane protein 1 (VMP1) by siRNA inhibits HIV-1 replication in CD4+/CCR5+/CXCR4+ TZM-bl HeLa cells
9606,81786,enhanced by,NP_203128.1,E3 ubiquitin-protein ligase TRIM7 isoform 4,18854154,2016-07-26 14:53,Knockdown of tripartite motif containing 7 (TRIM7) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,81790,enhanced by,NP_112216.3,E3 ubiquitin-protein ligase RNF170 isoform a,18187620,2016-07-26 14:53,Knockdown of ring finger protein 170 (RNF170) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,81844,enhanced by,NP_112223.1,E3 ubiquitin-protein ligase TRIM56,18854154,2016-07-26 14:53,Knockdown of tripartite motif containing 56 (TRIM56) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,81846,enhanced by,NP_112224.1,myotubularin-related protein 13 isoform 2,18976975,2016-07-26 14:53,Knockdown of SET binding factor 2 (SBF2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,81855,enhanced by,NP_112233.2,sideroflexin-3 isoform 1,18854154,2016-07-26 14:53,Knockdown of sideroflexin 3 (SFXN3) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,81875,enhanced by,NP_001290024.1,interferon-stimulated 20 kDa exonuclease-like 2,18976975,2016-07-26 14:53,Knockdown of interferon stimulated exonuclease gene 20kDa-like 2 (ISG20L2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,81876,enhanced by,NP_112243.1,ras-related protein Rab-1B,18187620,2016-07-26 14:53,"Knockdown of RAB1B, member RAS oncogene family (RAB1B) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,81931,inhibited by,NP_112495.2,zinc finger protein 93,22082156,2016-07-26 14:53,Knockdown of zinc finger protein 93 (ZNF93) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,83444,inhibited by,NP_112578.2,INO80 complex subunit B,22082156,2016-07-26 14:53,Knockdown of INO80 complex subunit B (INO80B; ZNHIT4) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,83544,enhanced by,NP_113615.2,dynein axonemal light chain 1 isoform 1,18187620,2016-07-26 14:53,"Knockdown of dynein, axonemal, light chain 1 (DNAL1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,83544,enhanced by,NP_113615.2,dynein axonemal light chain 1 isoform 1,22018492,2016-07-26 14:53,Knockdown of DNAL1 and MAP4 by siRNAs and shRNAs inhibits HIV-1 replication in HeLa P4.2 cells by blocking reverse transcription and 2-LTR formation
9606,83548,enhanced by,NP_113619.2,conserved oligomeric Golgi complex subunit 3,18187620,2016-07-26 14:53,Knockdown of component of oligomeric golgi complex 3 (COG3) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,83596,enhanced by,NP_619580.1,bcl-2-like protein 12 isoform 1,18976975,2016-07-26 14:53,Knockdown of BCL2-like 12 (BCL2L12) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,83608,inhibited by,NP_113634.3,UPF0711 protein C18orf21 isoform a,22082156,2016-07-26 14:53,Knockdown of chromosome 18 open reading frame 21 (C18orf21) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,83666,enhanced by,NP_113646.2,protein mono-ADP-ribosyltransferase PARP9 isoform a,18854154,2016-07-26 14:53,"Knockdown of poly (ADP-ribose) polymerase family, member 9 (PARP9) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,83692,downregulates,NP_001171737.1,CD99 antigen-like protein 2 isoform 4 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CD99L2
9606,83700,downregulates,NP_001192258.1,junctional adhesion molecule C isoform 2 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of JAM3
9606,83707,enhanced by,NP_113660.1,tRNA 2'-phosphotransferase 1 isoform 2,18976975,2016-07-26 14:53,Knockdown of tRNA phosphotransferase 1 (TRPT1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,83844,enhanced by,NP_114113.1,ubiquitin carboxyl-terminal hydrolase 26,18187620,2016-07-26 14:53,Knockdown of ubiquitin specific peptidase 26 (USP26) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,83857,enhanced by,NP_787057.2,protein O-mannosyl-transferase TMTC1 isoform 2,18187620,2016-07-26 14:53,Knockdown of transmembrane and tetratricopeptide repeat containing 1 (TMTC1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,83874,enhanced by,NP_114143.1,TBC1 domain family member 10A isoform 2,18976975,2016-07-26 14:53,"Knockdown of TBC1 domain family, member 10A (TBC1D10A) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,83881,enhanced by,NP_114150.1,homeobox protein MIXL1 isoform 2,18976975,2016-07-26 14:53,Knockdown of Mix paired-like homeobox (MIXL1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,83930,enhanced by,NP_114405.1,STARD3 N-terminal-like protein isoform 1,18187620,2016-07-26 14:53,Knockdown of STARD3 N-terminal like (STARD3NL) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,83940,enhanced by,NP_114415.1,deoxyribonuclease TATDN1 isoform a,18976975,2016-07-26 14:53,Knockdown of TatD DNase domain containing 1 (TATDN1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,83987,inhibited by,NP_114429.2,coiled-coil domain-containing protein 8,26423533,2016-07-26 14:53,HIV-1 production is inhibited by CCDC8 overexpression in HEK293T cells and to a lesser extent in HeLa cells
9606,83987,inhibited by,NP_114429.2,coiled-coil domain-containing protein 8,26423533,2016-07-26 14:53,HIV-1 infectivity is decreased by overexpression of CCDC8 in producer cells (HEK293T)
9606,83989,enhanced by,NP_114431.2,cotranscriptional regulator FAM172A isoform 1 precursor,18854154,2016-07-26 14:53,"Knockdown of family with sequence similarity 172, member A (C5orf21; FAM172A) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,84057,enhanced by,NP_115493.1,meiotic nuclear division protein 1 homolog isoform 1,18187620,2016-07-26 14:53,Knockdown of meiotic nuclear divisions 1 homolog (MND1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,84078,enhanced by,NP_115514.2,kelch repeat and BTB domain-containing protein 7,18187620,2016-07-26 14:53,Knockdown of kelch repeat and BTB (POZ) domain containing 7 (KBTBD7) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,84084,enhanced by,NP_115520.2,ras-related protein Rab-6C,18187620,2016-07-26 14:53,"Knockdown of RAB6C, member RAS oncogene family by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,84125,enhanced by,NP_001073379.1,leucine-rich repeat and IQ domain-containing protein 1,18976975,2016-07-26 14:53,Knockdown of leucine-rich repeats and IQ motif containing 1 (LRRIQ1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,84166,inhibited by,NP_115582.4,protein NLRC5 isoform 1,22082156,2016-07-26 14:53,"Knockdown of NLR family, CARD domain containing 5 (NLRC5) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N"
9606,84206,inhibited by,NP_115622.2,RNA-binding protein MEX3B,22082156,2016-07-26 14:53,Knockdown of mex-3 homolog B (C. elegans) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,84220,enhanced by,NP_005045.2,RANBP2-like and GRIP domain-containing protein 5/6 isoform 1,18187620,2016-07-26 14:53,Knockdown of RANBP2-like and GRIP domain containing 5 (RGPD5) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,84230,downregulates,NP_115646.2,volume-regulated anion channel subunit LRRC8C,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of LRRC8C
9606,84263,inhibited by,NP_115679.2,hydroxysteroid dehydrogenase-like protein 2 isoform 1,22082156,2016-07-26 14:53,Knockdown of hydroxysteroid dehydrogenase like 2 (HSDL2) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,84296,enhanced by,NP_115712.1,DNA replication complex GINS protein SLD5,18854154,2016-07-26 14:53,Knockdown of GINS complex subunit 4 (GINS4) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,84306,enhanced by,NP_115722.1,programmed cell death protein 2-like isoform 1,18854154,2016-07-26 14:53,Knockdown of programmed cell death 2-like (PDCD2L) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,84313,enhanced by,NP_115729.1,vacuolar protein-sorting-associated protein 25,26268989,2016-07-26 14:53,shRNA knockdown of VPS25 (ESCRT-II component) impairs HIV-1 CA-p24 production when using wild type (HIV-1 LAI) and VSV-pseudotyped virus; HIV replication is enhanced by VPS25
9606,84619,enhanced by,NP_115916.3,zinc finger CCCH-type with G patch domain-containing protein isoform a,18854154,2016-07-26 14:53,"Knockdown of zinc finger, CCCH-type with G patch domain (ZGPAT) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,84622,enhanced by,NP_115919.1,zinc finger protein 594,18854154,2016-07-26 14:53,Knockdown of zinc finger protein 594 (ZNF594) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,84631,enhanced by,NP_115928.1,SLIT and NTRK-like protein 2 precursor,19460752,2017-09-12 10:58,Knockdown of SLITRK2 (CXorf1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,84643,enhanced by,NP_115948.4,kinesin-like protein KIF2B,18976975,2016-07-26 14:53,Knockdown of kinesin family member 2B (KIF2B) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,84675,enhanced by,NP_149047.2,tripartite motif-containing protein 55 isoform 2,18187620,2016-07-26 14:53,Knockdown of tripartite motif containing 55 (TRIM55) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,84675,enhanced by,NP_149047.2,tripartite motif-containing protein 55 isoform 2,18854154,2016-07-26 14:53,Knockdown of tripartite motif containing 55 (TRIM55) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,84706,enhanced by,NP_597700.1,alanine aminotransferase 2 isoform 1,18854154,2016-07-26 14:53,Knockdown of glutamic pyruvate transaminase (alanine aminotransferase) 2 (GPT2) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
